accepted,benchmark,branch,fallback,final_max_g,hds_gap_percent,hds_gap_qualified286_percent,mean_corrected_segments,mean_hds_objective_change,mean_hds_seconds,mean_inference_seconds,mean_total_seconds,method,nominal_gap_percent,nominal_violation_rate_percent,post_hds_violation_rate_percent,qualified_reference_samples,samples,seed,source_checkpoint,source_metadata_rows
400,penicillin,S-u,0,-8.172235599346322e-07,0.5853397315162675,,3.155,0.004414836377370636,0.08215874399998939,2.5645000005170003e-06,0.08216130849998991,supervised,0.013952933821965248,100.0,0.0,,400,20260799,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\supervised\penicillin\seed20260799\S-u.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\supervised\penicillin\seed20260799\test_per_sample_S-u.csv
400,penicillin,S-u,0,-9.263222240929458e-06,0.7543089248916729,,3.28,0.005743728313147674,0.08597019349999754,1.8272499983140738e-06,0.08597202074999587,supervised,0.010907215839603388,99.0,0.0,,400,20260800,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\supervised\penicillin\seed20260800\S-u.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\supervised\penicillin\seed20260800\test_per_sample_S-u.csv
400,penicillin,S-u+K,0,-0.00011066742994730872,0.42073666575043317,,2.275,0.0017232448692442693,0.07402616625008704,2.1934999949735356e-06,0.07402835975008201,unprocessed,0.19770533528414633,100.0,0.0,,400,20260771,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260771\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260771\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.646601519941006e-05,0.25916988417618864,,1.61,0.0009651614289516772,0.07281839674998082,1.846750001277542e-06,0.07282024349998208,unprocessed,0.13426559002942812,95.0,0.0,,400,20260772,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260772\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260772\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.022212259840007e-06,0.24138603743423323,,1.3875,0.0007922229750288228,0.07058341625001048,1.6522500027349452e-06,0.0705850685000132,unprocessed,0.1388553630570205,86.5,0.0,,400,20260773,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260773\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260773\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.208858222342181e-05,0.3301977330620232,,1.7225,0.0015076373471444816,0.07156196249997265,2.130249995389022e-06,0.07156409274996804,unprocessed,0.13509596803537569,87.75,0.0,,400,20260774,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260774\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260774\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.332761642413587e-06,0.21114477445254368,,1.415,0.0008050142585903705,0.06914645299997574,1.6037500063248445e-06,0.06914805674998208,unprocessed,0.10695071323201938,81.75,0.0,,400,20260775,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260775\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260775\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.649751204640948e-05,0.2842486911769233,,1.8375,0.0011774352771900714,0.07243229124999744,3.919000000678352e-06,0.07243621024999813,unprocessed,0.1318577359333418,96.0,0.0,,400,20260776,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260776\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260776\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.680976286833058e-06,0.3507379786163176,,1.3375,0.0019284835933583426,0.0724275502499404,2.073750001727604e-06,0.07242962399994213,unprocessed,0.10112431605687427,78.0,0.0,,400,20260777,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260777\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260777\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.7247002870953736e-05,0.2638404652127584,,1.4225,0.0009377872160865258,0.07096631075020923,2.1359999936976234e-06,0.07096844675020292,unprocessed,0.142480846535412,91.5,0.0,,400,20260778,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260778\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260778\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.095277264440142e-07,0.3978422640741962,,2.245,0.0016167088915223446,0.0746249227500175,2.25374999899941e-06,0.07462717650001649,unprocessed,0.1886123046160008,100.0,0.0,,400,20260779,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260779\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260779\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-7.443508509674679e-06,0.2913186718647405,,1.8025,0.00125288607363076,0.07374788950007315,3.88800000109768e-06,0.07375177750007424,unprocessed,0.12917106553636504,91.5,0.0,,400,20260780,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260780\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260780\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.1806104594780376e-05,0.26652201539628406,,1.69,0.0010672333241191969,0.072477031000044,2.35725000493403e-06,0.07247938825004895,unprocessed,0.1284097005577997,86.5,0.0,,400,20260781,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260781\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260781\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.158237734810168e-06,0.3556345758669395,,1.8675,0.001158479849948799,0.07591299000008803,1.5622499995515676e-06,0.07591455225008759,unprocessed,0.20570535469188783,100.0,0.0,,400,20260782,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260782\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260782\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.448640860401973e-05,0.38423250576777984,,1.94,0.0012375895350402758,0.0750716677499986,3.5884999942936695e-06,0.07507525624999287,unprocessed,0.22406661488762092,93.5,0.0,,400,20260783,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260783\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260783\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.481594965246362e-05,0.38618039169688323,,1.8025,0.0011873928665484298,0.07567652425008418,1.941499995155027e-06,0.07567846575007936,unprocessed,0.23251038105264957,90.75,0.0,,400,20260784,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260784\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260784\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.13607609833122e-05,0.2874623846314015,,1.5975,0.0009243017134664372,0.07317501124990486,3.684249995785649e-06,0.07317869549990064,unprocessed,0.16784799272153964,100.0,0.0,,400,20260785,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260785\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260785\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.578878192771583e-06,0.25950177500006844,,1.365,0.001304750878579042,0.07366245900011563,2.2782499945606104e-06,0.07366473725011019,unprocessed,0.09060301641939364,84.75,0.0,,400,20260786,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260786\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260786\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.563647500893664e-05,0.46111372958242813,,2.2875,0.001767196839796115,0.07858884949997445,1.9964999955846e-06,0.07859084599997004,unprocessed,0.23240999474726445,100.0,0.0,,400,20260787,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260787\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260787\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.4747325287344246e-06,0.32876605607364623,,1.805,0.0018312018213196154,0.07652722274990992,3.922500000044238e-06,0.07653114524990996,unprocessed,0.09172948441281906,94.5,0.0,,400,20260788,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260788\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260788\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.5195641951792904e-05,0.37869712357863144,,1.8525,0.0011137862369127007,0.08099978524999642,2.298250001331326e-06,0.08100208349999775,unprocessed,0.23455143457245367,100.0,0.0,,400,20260789,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260789\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260789\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-8.787414674304994e-06,0.37559928535051035,,1.7525,0.0018833487650674352,0.08250206574998628,2.16550000004645e-06,0.08250423124998632,unprocessed,0.131823434959983,85.0,0.0,,400,20260790,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\unprocessed\penicillin\seed20260790\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260790\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-5.619999139644394e-05,0.434498504602862,,2.115,0.001524384250834082,0.08328187349987275,2.8420000035112024e-06,0.08328471549987629,unprocessed,0.23722280294835454,100.0,0.0,,400,20260791,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260791\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260791\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-7.4380044405852885e-06,0.3356445015649808,,1.9675,0.0014606871595923315,0.08221410724993802,3.922249998140616e-06,0.08221802949993616,unprocessed,0.14661067406571418,98.25,0.0,,400,20260792,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260792\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260792\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.7425396462761356e-06,0.35911183052963913,,2.135,0.0013116313850161832,0.0821163205000903,2.9232500037323917e-06,0.08211924375009402,unprocessed,0.18936307688553516,100.0,0.0,,400,20260793,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260793\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260793\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.388496708253921e-06,0.2894874612845615,,1.5475,0.001156968745893161,0.08052492700006042,2.166999993278296e-06,0.08052709400005367,unprocessed,0.13971988636560267,86.5,0.0,,400,20260794,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260794\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260794\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-7.904830800481433e-05,0.32724602431795313,,1.7225,0.001152082198095161,0.08104056775000572,2.0235000010870865e-06,0.0810425912500068,unprocessed,0.17813093947097822,95.5,0.0,,400,20260795,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260795\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260795\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.1730731751333785e-05,0.19806588605828873,,1.1625,0.0006264772885008802,0.07662335700003496,2.078500001516659e-06,0.07662543550003649,unprocessed,0.11699141790944864,79.75,0.0,,400,20260796,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260796\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260796\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-8.779561732619179e-07,0.3722479280973872,,1.915,0.0013128728189090583,0.08201286649999019,2.0257500000298025e-06,0.08201489224999019,unprocessed,0.20232024593204292,98.5,0.0,,400,20260797,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260797\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260797\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.4072971583622973e-06,0.28680946498906046,,1.735,0.0011389396159644646,0.08082265274989368,2.0867500006716e-06,0.08082473949989435,unprocessed,0.13941502310513953,89.25,0.0,,400,20260798,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260798\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260798\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-9.50576574537676e-06,0.511787820947677,,2.1775,0.00176581036261445,0.08490882875013994,2.0602499989763597e-06,0.08491088900013892,unprocessed,0.28327194377345466,100.0,0.0,,400,20260799,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260799\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260799\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.216602754014698e-06,0.2874391687838619,,1.6975,0.0011524472539303368,0.08014252499990107,2.206749995821156e-06,0.08014473174989689,unprocessed,0.13829898731465973,89.0,0.0,,400,20260800,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\unprocessed\penicillin\seed20260800\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\unprocessed\penicillin\seed20260800\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.623959731406055e-05,0.2009890230205627,,0.1925,0.0012198126385224084,0.007559962499981338,3.341999999975087e-06,0.007563304499981314,linear_cosine,0.15949607789191528,18.75,0.0,,400,20260771,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260771\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260771\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-2.0296193574076415e-05,0.2257536327206843,,0.1725,0.0018614683972471248,0.007343646500048635,2.4812500032567186e-06,0.0073461277500518896,linear_cosine,0.16047242898967,17.25,0.0,,400,20260772,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260772\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260772\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.7821284570451734e-05,0.1722452658730159,,0.11,0.0013333252046883104,0.0074177130000680335,2.9512499986594775e-06,0.007420664250066694,linear_cosine,0.12748607710347054,11.0,0.0,,400,20260773,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260773\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260773\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.0605099569516163e-05,0.16013544277665476,,0.065,0.0004891080459380682,0.007671636250015581,3.2927500069490646e-06,0.00767492900002253,linear_cosine,0.14353048101862542,6.5,0.0,,400,20260774,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260774\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260774\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-4.0118992333804115e-07,0.1512350655949816,,0.045,0.0005134909760241224,0.007415243999967061,2.6712499948189363e-06,0.007417915249961877,linear_cosine,0.13444296567192798,4.5,0.0,,400,20260775,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260775\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260775\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.0467435740346698e-05,0.17752285183006075,,0.145,0.0011724125088943527,0.007439245249988744,2.6414999956614338e-06,0.007441886749984405,linear_cosine,0.13659046972886632,14.000000000000002,0.0,,400,20260776,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260776\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260776\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.0163079470437708e-05,0.19832513707247662,,0.095,0.000762238431893888,0.007415405250058029,3.225249993192847e-06,0.007418630500051222,linear_cosine,0.1712801809417786,9.5,0.0,,400,20260777,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260777\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260777\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-3.747500072759369e-06,0.13124325224066302,,0.03,0.0001943142987667712,0.007484879750008986,3.333000004204222e-06,0.007488212750013189,linear_cosine,0.12440986038943866,3.0,0.0,,400,20260778,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260778\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260778\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.992378582821308e-05,0.17855147481866124,,0.0875,0.0014156886611799968,0.007539908750104587,3.3815000006143235e-06,0.007543290250105203,linear_cosine,0.1328363994665012,8.75,0.0,,400,20260779,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260779\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260779\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-6.480634979433297e-06,0.16279812351069087,,0.2325,0.0019919120814794,0.0075898094999502065,3.474250006547664e-06,0.007593283749956754,linear_cosine,0.09592409841526259,23.0,0.0,,400,20260780,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260780\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260780\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-0.00011523314719474875,0.1452289546471634,,0.07,0.0004488037326678862,0.007663551999958145,3.3159999929921463e-06,0.007666867999951139,linear_cosine,0.13075860468892994,7.000000000000001,0.0,,400,20260781,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260781\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260781\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-1.183855151815072e-05,0.1535313215242685,,0.055,0.0003532826535640876,0.007371505749943026,3.260500006945223e-06,0.007374766249949971,linear_cosine,0.1419601804269457,5.5,0.0,,400,20260782,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260782\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260782\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-2.9949910427373716e-05,0.14153766813120544,,0.1575,0.0008991933602131774,0.007532923749949987,2.959499997814419e-06,0.007535883249947803,linear_cosine,0.11117952160239676,15.75,0.0,,400,20260783,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260783\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260783\test_per_sample_S-u+K.csv
400,vdp,S-u+K,0,-5.782588685609991e-06,0.1557435975257563,,0.085,0.0006498105838258128,0.007382310999964829,3.3230000008188655e-06,0.0073856339999656484,linear_cosine,0.13289385671195925,8.5,0.0,,400,20260784,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_vdp_k10_cuda_20260803_v1\linear_cosine\vdp\seed20260784\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_vdp_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\vdp\seed20260784\test_per_sample_S-u+K.csv
